#t [s],	 res[A],	 res[Q] 
1.97450000000000014388 ,	 0.00002058156797232862 ,	 0.00039407948244030952 
1.97560000000000002274 ,	 0.00002058156797232862 ,	 0.00039407948244030952 
1.97670000000000012363 ,	 0.00002058156797232862 ,	 0.00039407948244030952 
1.97780000000000000249 ,	 0.00002058156797232862 ,	 0.00039407948244030952 
1.97890000000000010338 ,	 0.00002058156797232862 ,	 0.00039407948244030952 
1.98000000000000020428 ,	 0.00002058156797232862 ,	 0.00039407948244030952 
1.98110000000000008313 ,	 0.00002058156797232862 ,	 0.00039407948244030952 
1.98220000000000018403 ,	 0.00002058156797232862 ,	 0.00039407948244030952 
1.98330000000000006288 ,	 0.00002058156797232862 ,	 0.00039407948244030952 
1.98440000000000016378 ,	 0.00002058156797232862 ,	 0.00039407948244030952 
1.98550000000000004263 ,	 0.00002058156797232862 ,	 0.00039407948244030952 
1.98660000000000014353 ,	 0.00002058156797232862 ,	 0.00039407948244030952 
1.98770000000000002238 ,	 0.00002058156797232862 ,	 0.00039407948244030952 
1.98880000000000012328 ,	 0.00002058156797232862 ,	 0.00039407948244030952 
1.98990000000000000213 ,	 0.00002058156797232862 ,	 0.00039407948244030952 
1.99100000000000010303 ,	 0.00002058156797232862 ,	 0.00039407948244030952 
1.99210000000000020393 ,	 0.00003171494690967672 ,	 0.00099007456065467012 
1.99320000000000008278 ,	 0.00003171494690967672 ,	 0.00099007456065467012 
1.99430000000000018368 ,	 0.00003171494690967672 ,	 0.00099007456065467012 
1.99540000000000006253 ,	 0.00003171494690967672 ,	 0.00099007456065467012 
1.99650000000000016342 ,	 0.00003171494690967672 ,	 0.00099007456065467012 
1.99760000000000004228 ,	 0.00003171494690967672 ,	 0.00099007456065467012 
1.99870000000000014317 ,	 0.00003171494690967672 ,	 0.00099007456065467012 
1.99980000000000002203 ,	 0.00003171494690967672 ,	 0.00099007456065467012 
2.00090000000000012292 ,	 0.00003171494690967672 ,	 0.00099007456065467012 
2.00200000000000022382 ,	 0.00003171494690967672 ,	 0.00099007456065467012 
2.00309999999999988063 ,	 0.00003171494690967672 ,	 0.00099007456065467012 
2.00419999999999998153 ,	 0.00003171494690967672 ,	 0.00099007456065467012 
2.00530000000000008242 ,	 0.00003171494690967672 ,	 0.00099007456065467012 
2.00640000000000018332 ,	 0.00003171494690967672 ,	 0.00099007456065467012 
2.00750000000000028422 ,	 0.00003171494690967672 ,	 0.00099007456065467012 
2.00859999999999994102 ,	 0.00003171494690967672 ,	 0.00099007456065467012 
2.00970000000000004192 ,	 0.00003171494690967672 ,	 0.00099007456065467012 
2.01080000000000014282 ,	 0.00003171494690967672 ,	 0.00099007456065467012 
2.01190000000000024372 ,	 0.00003171494690967672 ,	 0.00099007456065467012 
2.01299999999999990052 ,	 0.00003171494690967672 ,	 0.00099007456065467012 
2.01410000000000000142 ,	 0.00003171494690967672 ,	 0.00099007456065467012 
2.01520000000000010232 ,	 0.00003171494690967672 ,	 0.00099007456065467012 
2.01630000000000020322 ,	 0.00004594339276844302 ,	 0.00181130820657051240 
2.01740000000000030411 ,	 0.00004594339276844302 ,	 0.00181130820657051240 
2.01849999999999996092 ,	 0.00004594339276844302 ,	 0.00181130820657051240 
2.01960000000000006182 ,	 0.00004594339276844302 ,	 0.00181130820657051240 
2.02070000000000016271 ,	 0.00004594339276844302 ,	 0.00181130820657051240 
2.02180000000000026361 ,	 0.00004594339276844302 ,	 0.00181130820657051240 
2.02289999999999992042 ,	 0.00004594339276844302 ,	 0.00181130820657051240 
2.02400000000000002132 ,	 0.00004594339276844302 ,	 0.00181130820657051240 
2.02510000000000012221 ,	 0.00004594339276844302 ,	 0.00181130820657051240 
2.02620000000000022311 ,	 0.00004594339276844302 ,	 0.00181130820657051240 
2.02729999999999987992 ,	 0.00004594339276844302 ,	 0.00181130820657051240 
2.02839999999999998082 ,	 0.00004594339276844302 ,	 0.00181130820657051240 
2.02950000000000008171 ,	 0.00004594339276844302 ,	 0.00181130820657051240 
2.03060000000000018261 ,	 0.00004594339276844302 ,	 0.00181130820657051240 
2.03170000000000028351 ,	 0.00004594339276844302 ,	 0.00181130820657051240 
2.03279999999999994031 ,	 0.00004594339276844302 ,	 0.00181130820657051240 
2.03390000000000004121 ,	 0.00004594339276844302 ,	 0.00181130820657051240 
2.03500000000000014211 ,	 0.00004594339276844302 ,	 0.00181130820657051240 
2.03610000000000024301 ,	 0.00004594339276844302 ,	 0.00181130820657051240 
2.03719999999999989981 ,	 0.00004594339276844302 ,	 0.00181130820657051240 
2.03830000000000000071 ,	 0.00004594339276844302 ,	 0.00181130820657051240 
2.03940000000000010161 ,	 0.00004594339276844302 ,	 0.00181130820657051240 
2.04050000000000020250 ,	 0.00006530101487025542 ,	 0.00568728756894759570 
2.04160000000000030340 ,	 0.00006530101487025542 ,	 0.00568728756894759570 
2.04269999999999996021 ,	 0.00006530101487025542 ,	 0.00568728756894759570 
2.04380000000000006111 ,	 0.00006530101487025542 ,	 0.00568728756894759570 
2.04490000000000016200 ,	 0.00006530101487025542 ,	 0.00568728756894759570 
2.04600000000000026290 ,	 0.00006530101487025542 ,	 0.00568728756894759570 
2.04709999999999991971 ,	 0.00006530101487025542 ,	 0.00568728756894759570 
2.04820000000000002061 ,	 0.00006530101487025542 ,	 0.00568728756894759570 
2.04930000000000012150 ,	 0.00006530101487025542 ,	 0.00568728756894759570 
2.05040000000000022240 ,	 0.00006530101487025542 ,	 0.00568728756894759570 
2.05149999999999987921 ,	 0.00006530101487025542 ,	 0.00568728756894759570 
2.05259999999999998010 ,	 0.00006530101487025542 ,	 0.00568728756894759570 
2.05370000000000008100 ,	 0.00006530101487025542 ,	 0.00568728756894759570 
2.05480000000000018190 ,	 0.00006530101487025542 ,	 0.00568728756894759570 
2.05590000000000028280 ,	 0.00006530101487025542 ,	 0.00568728756894759570 
2.05699999999999993960 ,	 0.00006530101487025542 ,	 0.00568728756894759570 
2.05810000000000004050 ,	 0.00006530101487025542 ,	 0.00568728756894759570 
2.05920000000000014140 ,	 0.00006530101487025542 ,	 0.00568728756894759570 
2.06030000000000024230 ,	 0.00006530101487025542 ,	 0.00568728756894759570 
2.06139999999999989910 ,	 0.00006530101487025542 ,	 0.00568728756894759570 
2.06250000000000000000 ,	 0.00006530101487025542 ,	 0.00568728756894759570 
2.06360000000000010090 ,	 0.00006530101487025542 ,	 0.00568728756894759570 
2.06470000000000020179 ,	 0.00009011246109229346 ,	 0.00517082998047785347 
2.06580000000000030269 ,	 0.00009011246109229346 ,	 0.00517082998047785347 
2.06689999999999995950 ,	 0.00009011246109229346 ,	 0.00517082998047785347 
2.06800000000000006040 ,	 0.00009011246109229346 ,	 0.00517082998047785347 
2.06910000000000016129 ,	 0.00009011246109229346 ,	 0.00517082998047785347 
2.07020000000000026219 ,	 0.00009011246109229346 ,	 0.00517082998047785347 
2.07129999999999991900 ,	 0.00009011246109229346 ,	 0.00517082998047785347 
2.07240000000000001990 ,	 0.00009011246109229346 ,	 0.00517082998047785347 
2.07350000000000012079 ,	 0.00009011246109229346 ,	 0.00517082998047785347 
2.07460000000000022169 ,	 0.00009011246109229346 ,	 0.00517082998047785347 
2.07569999999999987850 ,	 0.00009011246109229346 ,	 0.00517082998047785347 
2.07679999999999997939 ,	 0.00009011246109229346 ,	 0.00517082998047785347 
2.07790000000000008029 ,	 0.00009011246109229346 ,	 0.00517082998047785347 
2.07900000000000018119 ,	 0.00009011246109229346 ,	 0.00517082998047785347 
2.08010000000000028209 ,	 0.00009011246109229346 ,	 0.00517082998047785347 
2.08119999999999993889 ,	 0.00009011246109229346 ,	 0.00517082998047785347 
2.08230000000000003979 ,	 0.00009011246109229346 ,	 0.00517082998047785347 
2.08340000000000014069 ,	 0.00009011246109229346 ,	 0.00517082998047785347 
2.08450000000000024158 ,	 0.00009011246109229346 ,	 0.00517082998047785347 
2.08559999999999989839 ,	 0.00009011246109229346 ,	 0.00517082998047785347 
2.08669999999999999929 ,	 0.00009011246109229346 ,	 0.00517082998047785347 
2.08780000000000010019 ,	 0.00009011246109229346 ,	 0.00517082998047785347 
2.08890000000000020108 ,	 0.00010908970571414603 ,	 0.00159206269740167113 
2.09000000000000030198 ,	 0.00010908970571414603 ,	 0.00159206269740167113 
2.09109999999999995879 ,	 0.00010908970571414603 ,	 0.00159206269740167113 
2.09220000000000005969 ,	 0.00010908970571414603 ,	 0.00159206269740167113 
2.09330000000000016058 ,	 0.00010908970571414603 ,	 0.00159206269740167113 
2.09440000000000026148 ,	 0.00010908970571414603 ,	 0.00159206269740167113 
2.09549999999999991829 ,	 0.00010908970571414603 ,	 0.00159206269740167113 
2.09660000000000001918 ,	 0.00010908970571414603 ,	 0.00159206269740167113 
2.09770000000000012008 ,	 0.00010908970571414603 ,	 0.00159206269740167113 
2.09880000000000022098 ,	 0.00010908970571414603 ,	 0.00159206269740167113 
2.09990000000000032188 ,	 0.00010908970571414603 ,	 0.00159206269740167113 
2.10099999999999997868 ,	 0.00010908970571414603 ,	 0.00159206269740167113 
2.10210000000000007958 ,	 0.00010908970571414603 ,	 0.00159206269740167113 
2.10320000000000018048 ,	 0.00010908970571414603 ,	 0.00159206269740167113 
2.10430000000000028137 ,	 0.00010908970571414603 ,	 0.00159206269740167113 
2.10539999999999993818 ,	 0.00010908970571414603 ,	 0.00159206269740167113 
2.10650000000000003908 ,	 0.00010908970571414603 ,	 0.00159206269740167113 
2.10760000000000013998 ,	 0.00010908970571414603 ,	 0.00159206269740167113 
2.10870000000000024087 ,	 0.00010908970571414603 ,	 0.00159206269740167113 
2.10979999999999989768 ,	 0.00010908970571414603 ,	 0.00159206269740167113 
2.11089999999999999858 ,	 0.00010908970571414603 ,	 0.00159206269740167113 
2.11200000000000009948 ,	 0.00008568607753933874 ,	 0.00083796218702733506 
2.11310000000000020037 ,	 0.00008568607753933874 ,	 0.00083796218702733506 
2.11420000000000030127 ,	 0.00008568607753933874 ,	 0.00083796218702733506 
2.11529999999999995808 ,	 0.00008568607753933874 ,	 0.00083796218702733506 
2.11640000000000005898 ,	 0.00008568607753933874 ,	 0.00083796218702733506 
2.11750000000000015987 ,	 0.00008568607753933874 ,	 0.00083796218702733506 
2.11860000000000026077 ,	 0.00008568607753933874 ,	 0.00083796218702733506 
2.11969999999999991758 ,	 0.00008568607753933874 ,	 0.00083796218702733506 
2.12080000000000001847 ,	 0.00008568607753933874 ,	 0.00083796218702733506 
2.12190000000000011937 ,	 0.00008568607753933874 ,	 0.00083796218702733506 
2.12300000000000022027 ,	 0.00008568607753933874 ,	 0.00083796218702733506 
2.12410000000000032117 ,	 0.00008568607753933874 ,	 0.00083796218702733506 
2.12519999999999997797 ,	 0.00008568607753933874 ,	 0.00083796218702733506 
2.12630000000000007887 ,	 0.00008568607753933874 ,	 0.00083796218702733506 
2.12740000000000017977 ,	 0.00008568607753933874 ,	 0.00083796218702733506 
2.12850000000000028066 ,	 0.00008568607753933874 ,	 0.00083796218702733506 
2.12959999999999993747 ,	 0.00008568607753933874 ,	 0.00083796218702733506 
2.13070000000000003837 ,	 0.00008568607753933874 ,	 0.00083796218702733506 
2.13180000000000013927 ,	 0.00008568607753933874 ,	 0.00083796218702733506 
2.13290000000000024016 ,	 0.00008568607753933874 ,	 0.00083796218702733506 
2.13399999999999989697 ,	 0.00008568607753933874 ,	 0.00083796218702733506 
2.13509999999999999787 ,	 0.00008568607753933874 ,	 0.00083796218702733506 
2.13620000000000009877 ,	 0.00006187198637654827 ,	 0.00075448623131877670 
2.13730000000000019966 ,	 0.00006187198637654827 ,	 0.00075448623131877670 
2.13840000000000030056 ,	 0.00006187198637654827 ,	 0.00075448623131877670 
2.13949999999999995737 ,	 0.00006187198637654827 ,	 0.00075448623131877670 
2.14060000000000005826 ,	 0.00006187198637654827 ,	 0.00075448623131877670 
2.14170000000000015916 ,	 0.00006187198637654827 ,	 0.00075448623131877670 
2.14280000000000026006 ,	 0.00006187198637654827 ,	 0.00075448623131877670 
2.14389999999999991687 ,	 0.00006187198637654827 ,	 0.00075448623131877670 
2.14500000000000001776 ,	 0.00006187198637654827 ,	 0.00075448623131877670 
2.14610000000000011866 ,	 0.00006187198637654827 ,	 0.00075448623131877670 
2.14720000000000021956 ,	 0.00006187198637654827 ,	 0.00075448623131877670 
2.14830000000000032045 ,	 0.00006187198637654827 ,	 0.00075448623131877670 
2.14939999999999997726 ,	 0.00006187198637654827 ,	 0.00075448623131877670 
2.15050000000000007816 ,	 0.00006187198637654827 ,	 0.00075448623131877670 
2.15160000000000017906 ,	 0.00006187198637654827 ,	 0.00075448623131877670 
2.15270000000000027995 ,	 0.00006187198637654827 ,	 0.00075448623131877670 
2.15379999999999993676 ,	 0.00006187198637654827 ,	 0.00075448623131877670 
2.15490000000000003766 ,	 0.00006187198637654827 ,	 0.00075448623131877670 
2.15600000000000013856 ,	 0.00006187198637654827 ,	 0.00075448623131877670 
2.15710000000000023945 ,	 0.00006187198637654827 ,	 0.00075448623131877670 
2.15819999999999989626 ,	 0.00006187198637654827 ,	 0.00075448623131877670 
2.15929999999999999716 ,	 0.00006187198637654827 ,	 0.00075448623131877670 
2.16040000000000009805 ,	 0.00005026936846665042 ,	 0.00086571996341889580 
2.16150000000000019895 ,	 0.00005026936846665042 ,	 0.00086571996341889580 
2.16260000000000029985 ,	 0.00005026936846665042 ,	 0.00086571996341889580 
2.16369999999999995666 ,	 0.00005026936846665042 ,	 0.00086571996341889580 
2.16480000000000005755 ,	 0.00005026936846665042 ,	 0.00086571996341889580 
2.16590000000000015845 ,	 0.00005026936846665042 ,	 0.00086571996341889580 
2.16700000000000025935 ,	 0.00005026936846665042 ,	 0.00086571996341889580 
2.16809999999999991616 ,	 0.00005026936846665042 ,	 0.00086571996341889580 
2.16920000000000001705 ,	 0.00005026936846665042 ,	 0.00086571996341889580 
2.17030000000000011795 ,	 0.00005026936846665042 ,	 0.00086571996341889580 
2.17140000000000021885 ,	 0.00005026936846665042 ,	 0.00086571996341889580 
2.17250000000000031974 ,	 0.00005026936846665042 ,	 0.00086571996341889580 
2.17359999999999997655 ,	 0.00005026936846665042 ,	 0.00086571996341889580 
2.17470000000000007745 ,	 0.00005026936846665042 ,	 0.00086571996341889580 
2.17580000000000017835 ,	 0.00005026936846665042 ,	 0.00086571996341889580 
2.17690000000000027924 ,	 0.00005026936846665042 ,	 0.00086571996341889580 
2.17799999999999993605 ,	 0.00005026936846665042 ,	 0.00086571996341889580 
2.17910000000000003695 ,	 0.00005026936846665042 ,	 0.00086571996341889580 
2.18020000000000013785 ,	 0.00005026936846665042 ,	 0.00086571996341889580 
2.18130000000000023874 ,	 0.00005026936846665042 ,	 0.00086571996341889580 
2.18239999999999989555 ,	 0.00005026936846665042 ,	 0.00086571996341889580 
2.18349999999999999645 ,	 0.00005026936846665042 ,	 0.00086571996341889580 
2.18460000000000009734 ,	 0.00003684331570881400 ,	 0.00157492824996437858 
2.18570000000000019824 ,	 0.00003684331570881400 ,	 0.00157492824996437858 
2.18680000000000029914 ,	 0.00003684331570881400 ,	 0.00157492824996437858 
2.18789999999999995595 ,	 0.00003684331570881400 ,	 0.00157492824996437858 
2.18900000000000005684 ,	 0.00003684331570881400 ,	 0.00157492824996437858 
2.19010000000000015774 ,	 0.00003684331570881400 ,	 0.00157492824996437858 
2.19120000000000025864 ,	 0.00003684331570881400 ,	 0.00157492824996437858 
2.19229999999999991545 ,	 0.00003684331570881400 ,	 0.00157492824996437858 
2.19340000000000001634 ,	 0.00003684331570881400 ,	 0.00157492824996437858 
2.19450000000000011724 ,	 0.00003684331570881400 ,	 0.00157492824996437858 
2.19560000000000021814 ,	 0.00003684331570881400 ,	 0.00157492824996437858 
2.19670000000000031903 ,	 0.00003684331570881400 ,	 0.00157492824996437858 
2.19779999999999997584 ,	 0.00003684331570881400 ,	 0.00157492824996437858 
2.19890000000000007674 ,	 0.00003684331570881400 ,	 0.00157492824996437858 
2.20000000000000017764 ,	 0.00003684331570881400 ,	 0.00157492824996437858 
2.20110000000000027853 ,	 0.00003684331570881400 ,	 0.00157492824996437858 
2.20219999999999993534 ,	 0.00003684331570881400 ,	 0.00157492824996437858 
2.20330000000000003624 ,	 0.00003684331570881400 ,	 0.00157492824996437858 
2.20440000000000013713 ,	 0.00003684331570881400 ,	 0.00157492824996437858 
2.20550000000000023803 ,	 0.00003684331570881400 ,	 0.00157492824996437858 
2.20659999999999989484 ,	 0.00003684331570881400 ,	 0.00157492824996437858 
2.20769999999999999574 ,	 0.00003684331570881400 ,	 0.00157492824996437858 
2.20880000000000009663 ,	 0.00002266315809385655 ,	 0.00514499577557607848 
2.20990000000000019753 ,	 0.00002266315809385655 ,	 0.00514499577557607848 
2.21100000000000029843 ,	 0.00002266315809385655 ,	 0.00514499577557607848 
2.21209999999999995524 ,	 0.00002266315809385655 ,	 0.00514499577557607848 
2.21320000000000005613 ,	 0.00002266315809385655 ,	 0.00514499577557607848 
2.21430000000000015703 ,	 0.00002266315809385655 ,	 0.00514499577557607848 
2.21540000000000025793 ,	 0.00002266315809385655 ,	 0.00514499577557607848 
2.21649999999999991473 ,	 0.00002266315809385655 ,	 0.00514499577557607848 
2.21760000000000001563 ,	 0.00002266315809385655 ,	 0.00514499577557607848 
2.21870000000000011653 ,	 0.00002266315809385655 ,	 0.00514499577557607848 
2.21980000000000021743 ,	 0.00002266315809385655 ,	 0.00514499577557607848 
2.22090000000000031832 ,	 0.00002266315809385655 ,	 0.00514499577557607848 
2.22199999999999997513 ,	 0.00002266315809385655 ,	 0.00514499577557607848 
2.22310000000000007603 ,	 0.00002266315809385655 ,	 0.00514499577557607848 
2.22420000000000017693 ,	 0.00002266315809385655 ,	 0.00514499577557607848 
2.22530000000000027782 ,	 0.00002266315809385655 ,	 0.00514499577557607848 
2.22639999999999993463 ,	 0.00002266315809385655 ,	 0.00514499577557607848 
2.22750000000000003553 ,	 0.00002266315809385655 ,	 0.00514499577557607848 
2.22860000000000013642 ,	 0.00002266315809385655 ,	 0.00514499577557607848 
2.22970000000000023732 ,	 0.00002266315809385655 ,	 0.00514499577557607848 
2.23079999999999989413 ,	 0.00002266315809385655 ,	 0.00514499577557607848 
2.23189999999999999503 ,	 0.00001330063626878437 ,	 0.08084115037857830810 
2.23300000000000009592 ,	 0.00001330063626878437 ,	 0.08084115037857830810 
2.23410000000000019682 ,	 0.00001330063626878437 ,	 0.08084115037857830810 
2.23520000000000029772 ,	 0.00001330063626878437 ,	 0.08084115037857830810 
2.23629999999999995453 ,	 0.00001330063626878437 ,	 0.08084115037857830810 
2.23740000000000005542 ,	 0.00001330063626878437 ,	 0.08084115037857830810 
2.23850000000000015632 ,	 0.00001330063626878437 ,	 0.08084115037857830810 
2.23960000000000025722 ,	 0.00001330063626878437 ,	 0.08084115037857830810 
2.24069999999999991402 ,	 0.00001330063626878437 ,	 0.08084115037857830810 
2.24180000000000001492 ,	 0.00001330063626878437 ,	 0.08084115037857830810 
2.24290000000000011582 ,	 0.00001330063626878437 ,	 0.08084115037857830810 
2.24400000000000021672 ,	 0.00001330063626878437 ,	 0.08084115037857830810 
2.24510000000000031761 ,	 0.00001330063626878437 ,	 0.08084115037857830810 
2.24619999999999997442 ,	 0.00001330063626878437 ,	 0.08084115037857830810 
2.24730000000000007532 ,	 0.00001330063626878437 ,	 0.08084115037857830810 
2.24840000000000017621 ,	 0.00001330063626878437 ,	 0.08084115037857830810 
2.24950000000000027711 ,	 0.00001330063626878437 ,	 0.08084115037857830810 
2.25059999999999993392 ,	 0.00001330063626878437 ,	 0.08084115037857830810 
2.25170000000000003482 ,	 0.00001330063626878437 ,	 0.08084115037857830810 
2.25280000000000013571 ,	 0.00001330063626878437 ,	 0.08084115037857830810 
2.25390000000000023661 ,	 0.00001330063626878437 ,	 0.08084115037857830810 
2.25499999999999989342 ,	 0.00001330063626878437 ,	 0.08084115037857830810 
2.25609999999999999432 ,	 0.00001236175373166502 ,	 0.00192625417542607457 
2.25720000000000009521 ,	 0.00001236175373166502 ,	 0.00192625417542607457 
2.25830000000000019611 ,	 0.00001236175373166502 ,	 0.00192625417542607457 
2.25940000000000029701 ,	 0.00001236175373166502 ,	 0.00192625417542607457 
2.26049999999999995381 ,	 0.00001236175373166502 ,	 0.00192625417542607457 
2.26160000000000005471 ,	 0.00001236175373166502 ,	 0.00192625417542607457 
2.26270000000000015561 ,	 0.00001236175373166502 ,	 0.00192625417542607457 
2.26380000000000025651 ,	 0.00001236175373166502 ,	 0.00192625417542607457 
2.26489999999999991331 ,	 0.00001236175373166502 ,	 0.00192625417542607457 
2.26600000000000001421 ,	 0.00001236175373166502 ,	 0.00192625417542607457 
2.26710000000000011511 ,	 0.00001236175373166502 ,	 0.00192625417542607457 
2.26820000000000021600 ,	 0.00001236175373166502 ,	 0.00192625417542607457 
2.26930000000000031690 ,	 0.00001236175373166502 ,	 0.00192625417542607457 
2.27039999999999997371 ,	 0.00001236175373166502 ,	 0.00192625417542607457 
2.27150000000000007461 ,	 0.00001236175373166502 ,	 0.00192625417542607457 
2.27260000000000017550 ,	 0.00001236175373166502 ,	 0.00192625417542607457 
2.27370000000000027640 ,	 0.00001236175373166502 ,	 0.00192625417542607457 
2.27479999999999993321 ,	 0.00001236175373166502 ,	 0.00192625417542607457 
2.27590000000000003411 ,	 0.00001236175373166502 ,	 0.00192625417542607457 
2.27700000000000013500 ,	 0.00001236175373166502 ,	 0.00192625417542607457 
2.27810000000000023590 ,	 0.00001236175373166502 ,	 0.00192625417542607457 
2.27919999999999989271 ,	 0.00001236175373166502 ,	 0.00192625417542607457 
2.28029999999999999361 ,	 0.00002389349168453443 ,	 0.00101398260805023481 
2.28140000000000009450 ,	 0.00002389349168453443 ,	 0.00101398260805023481 
2.28250000000000019540 ,	 0.00002389349168453443 ,	 0.00101398260805023481 
2.28360000000000029630 ,	 0.00002389349168453443 ,	 0.00101398260805023481 
2.28469999999999995310 ,	 0.00002389349168453443 ,	 0.00101398260805023481 
2.28580000000000005400 ,	 0.00002389349168453443 ,	 0.00101398260805023481 
2.28690000000000015490 ,	 0.00002389349168453443 ,	 0.00101398260805023481 
2.28800000000000025580 ,	 0.00002389349168453443 ,	 0.00101398260805023481 
2.28909999999999991260 ,	 0.00002389349168453443 ,	 0.00101398260805023481 
2.29020000000000001350 ,	 0.00002389349168453443 ,	 0.00101398260805023481 
2.29130000000000011440 ,	 0.00002389349168453443 ,	 0.00101398260805023481 
2.29240000000000021529 ,	 0.00002389349168453443 ,	 0.00101398260805023481 
2.29350000000000031619 ,	 0.00002389349168453443 ,	 0.00101398260805023481 
2.29459999999999997300 ,	 0.00002389349168453443 ,	 0.00101398260805023481 
2.29570000000000007390 ,	 0.00002389349168453443 ,	 0.00101398260805023481 
2.29680000000000017479 ,	 0.00002389349168453443 ,	 0.00101398260805023481 
2.29790000000000027569 ,	 0.00002389349168453443 ,	 0.00101398260805023481 
2.29899999999999993250 ,	 0.00002389349168453443 ,	 0.00101398260805023481 
2.30010000000000003340 ,	 0.00002389349168453443 ,	 0.00101398260805023481 
2.30120000000000013429 ,	 0.00002389349168453443 ,	 0.00101398260805023481 
2.30230000000000023519 ,	 0.00002389349168453443 ,	 0.00101398260805023481 
2.30339999999999989200 ,	 0.00002389349168453443 ,	 0.00101398260805023481 
2.30449999999999999289 ,	 0.00003879022061652146 ,	 0.00054827440243048538 
2.30560000000000009379 ,	 0.00003879022061652146 ,	 0.00054827440243048538 
2.30670000000000019469 ,	 0.00003879022061652146 ,	 0.00054827440243048538 
2.30780000000000029559 ,	 0.00003879022061652146 ,	 0.00054827440243048538 
2.30889999999999995239 ,	 0.00003879022061652146 ,	 0.00054827440243048538 
2.31000000000000005329 ,	 0.00003879022061652146 ,	 0.00054827440243048538 
2.31110000000000015419 ,	 0.00003879022061652146 ,	 0.00054827440243048538 
2.31220000000000025508 ,	 0.00003879022061652146 ,	 0.00054827440243048538 
2.31329999999999991189 ,	 0.00003879022061652146 ,	 0.00054827440243048538 
2.31440000000000001279 ,	 0.00003879022061652146 ,	 0.00054827440243048538 
2.31550000000000011369 ,	 0.00003879022061652146 ,	 0.00054827440243048538 
2.31660000000000021458 ,	 0.00003879022061652146 ,	 0.00054827440243048538 
2.31770000000000031548 ,	 0.00003879022061652146 ,	 0.00054827440243048538 
2.31879999999999997229 ,	 0.00003879022061652146 ,	 0.00054827440243048538 
2.31990000000000007319 ,	 0.00003879022061652146 ,	 0.00054827440243048538 
2.32100000000000017408 ,	 0.00003879022061652146 ,	 0.00054827440243048538 
2.32210000000000027498 ,	 0.00003879022061652146 ,	 0.00054827440243048538 
2.32319999999999993179 ,	 0.00003879022061652146 ,	 0.00054827440243048538 
2.32430000000000003268 ,	 0.00003879022061652146 ,	 0.00054827440243048538 
2.32540000000000013358 ,	 0.00003879022061652146 ,	 0.00054827440243048538 
2.32650000000000023448 ,	 0.00003879022061652146 ,	 0.00054827440243048538 
2.32759999999999989129 ,	 0.00003879022061652146 ,	 0.00054827440243048538 
2.32869999999999999218 ,	 0.00004341820783559279 ,	 0.00023955015730808631 
2.32980000000000009308 ,	 0.00004341820783559279 ,	 0.00023955015730808631 
2.33090000000000019398 ,	 0.00004341820783559279 ,	 0.00023955015730808631 
2.33200000000000029488 ,	 0.00004341820783559279 ,	 0.00023955015730808631 
2.33309999999999995168 ,	 0.00004341820783559279 ,	 0.00023955015730808631 
2.33420000000000005258 ,	 0.00004341820783559279 ,	 0.00023955015730808631 
2.33530000000000015348 ,	 0.00004341820783559279 ,	 0.00023955015730808631 
2.33640000000000025437 ,	 0.00004341820783559279 ,	 0.00023955015730808631 
2.33749999999999991118 ,	 0.00004341820783559279 ,	 0.00023955015730808631 
2.33860000000000001208 ,	 0.00004341820783559279 ,	 0.00023955015730808631 
2.33970000000000011298 ,	 0.00004341820783559279 ,	 0.00023955015730808631 
2.34080000000000021387 ,	 0.00004341820783559279 ,	 0.00023955015730808631 
2.34190000000000031477 ,	 0.00004341820783559279 ,	 0.00023955015730808631 
2.34299999999999997158 ,	 0.00004341820783559279 ,	 0.00023955015730808631 
2.34410000000000007248 ,	 0.00004341820783559279 ,	 0.00023955015730808631 
2.34520000000000017337 ,	 0.00004341820783559279 ,	 0.00023955015730808631 
2.34630000000000027427 ,	 0.00004341820783559279 ,	 0.00023955015730808631 
2.34739999999999993108 ,	 0.00004341820783559279 ,	 0.00023955015730808631 
2.34850000000000003197 ,	 0.00004341820783559279 ,	 0.00023955015730808631 
2.34960000000000013287 ,	 0.00004341820783559279 ,	 0.00023955015730808631 
2.35070000000000023377 ,	 0.00004341820783559279 ,	 0.00023955015730808631 
2.35180000000000033467 ,	 0.00004341820783559279 ,	 0.00023955015730808631 
2.35289999999999999147 ,	 0.00003630418031684129 ,	 0.00045628939788833791 
2.35400000000000009237 ,	 0.00003630418031684129 ,	 0.00045628939788833791 
2.35510000000000019327 ,	 0.00003630418031684129 ,	 0.00045628939788833791 
2.35620000000000029416 ,	 0.00003630418031684129 ,	 0.00045628939788833791 
2.35729999999999995097 ,	 0.00003630418031684129 ,	 0.00045628939788833791 
2.35840000000000005187 ,	 0.00003630418031684129 ,	 0.00045628939788833791 
2.35950000000000015277 ,	 0.00003630418031684129 ,	 0.00045628939788833791 
2.36060000000000025366 ,	 0.00003630418031684129 ,	 0.00045628939788833791 
2.36169999999999991047 ,	 0.00003630418031684129 ,	 0.00045628939788833791 
2.36280000000000001137 ,	 0.00003630418031684129 ,	 0.00045628939788833791 
2.36390000000000011227 ,	 0.00003630418031684129 ,	 0.00045628939788833791 
2.36500000000000021316 ,	 0.00003630418031684129 ,	 0.00045628939788833791 
2.36610000000000031406 ,	 0.00003630418031684129 ,	 0.00045628939788833791 
2.36719999999999997087 ,	 0.00003630418031684129 ,	 0.00045628939788833791 
