1.63750000000000017764, 	 1411.58278663038800004870, 	 -0.02610771773348249600, 	 -0.03401630360482660320, 	 -0.05182568093179979601, 	 -0.07657032737187308147, 	 -0.11114998469021115934, 	 -0.15764389714648280316, 	 -0.35754325693001576258, 	 -0.51986288575814676438
1.66250000000000008882, 	 1424.94137566588597110240, 	 -0.02644859822388198611, 	 -0.03458275827788580975, 	 -0.05273917870162337512, 	 -0.07787680846076984464, 	 -0.11304355622319418873, 	 -0.16024056949685427931, 	 -0.36289886897476364425, 	 -0.52735171625883248137
1.68750000000000000000, 	 1438.06243028376229631249, 	 -0.02673257158010834689, 	 -0.03517509873939049514, 	 -0.05365246815482996312, 	 -0.07918778280514783552, 	 -0.11493948835374859230, 	 -0.16283074905063238402, 	 -0.36824656657570414842, 	 -0.53484137152210176058
1.71250000000000013323, 	 1450.92992151040107273730, 	 -0.02691745253770891355, 	 -0.03579181416728076381, 	 -0.05456334354554388810, 	 -0.08050466322995197821, 	 -0.11683701077443674199, 	 -0.16541961196066767847, 	 -0.37358607173360447451, 	 -0.54233495273290799332
1.73750000000000004441, 	 1463.53786066803081666876, 	 -0.02698173699108895665, 	 -0.03639704152864214892, 	 -0.05547252172349685650, 	 -0.08182988057545094451, 	 -0.11873654887888411558, 	 -0.16801012385355101886, 	 -0.37891823328728296838, 	 -0.54983633003436438447
1.76250000000000017764, 	 1475.89497246786754658388, 	 -0.02687383948329750277, 	 -0.03698334830110798499, 	 -0.05638130615052494576, 	 -0.08316605882773171754, 	 -0.12064030356003624389, 	 -0.17060588217838967839, 	 -0.38424470338611815823, 	 -0.55734655650141595729
1.78750000000000008882, 	 1488.01966627143701771274, 	 -0.02653422285856269977, 	 -0.03755662778725708112, 	 -0.05729228023206543730, 	 -0.08451533099173452745, 	 -0.12255186716405003233, 	 -0.17321147812096268637, 	 -0.38956738832394172123, 	 -0.56485080139389043374
1.81250000000000000000, 	 1499.92831028721548136673, 	 -0.02572710274587573787, 	 -0.03812297098375370952, 	 -0.05820949937572093835, 	 -0.08587915448488286918, 	 -0.12447483427558575508, 	 -0.17583207167123027226, 	 -0.39488794044118719073, 	 -0.57233122716658080265
1.83750000000000013323, 	 1511.62419581419840142189, 	 -0.02403343492618785493, 	 -0.03868939998910168876, 	 -0.05913314444452974494, 	 -0.08725814214654366296, 	 -0.12641149714352220568, 	 -0.17847153471873536401, 	 -0.40020750608508387502, 	 -0.57978346476903575013
1.86250000000000004441, 	 1523.09420817712498319452, 	 -0.02077495427695247657, 	 -0.03925938173290357408, 	 -0.06006409603250104090, 	 -0.08865170064139139827, 	 -0.12836210089042851545, 	 -0.18113167248273981391, 	 -0.40552678511779760573, 	 -0.58720963686622640321
1.88750000000000017764, 	 1534.31547746230194206873, 	 -0.01486765182880361164, 	 -0.03982760681424130783, 	 -0.06100498576895575092, 	 -0.09005761833126395277, 	 -0.13032508143770285547, 	 -0.18381304531268732871, 	 -0.41084619529605936883, 	 -0.59462024895601239827
1.91250000000000008882, 	 1545.26821730040887814539, 	 -0.00454863587899317565, 	 -0.04038908473270939881, 	 -0.06195800169135775443, 	 -0.09147235901576415695, 	 -0.13229802899894591017, 	 -0.18651408012332532094, 	 -0.41616612353091048115, 	 -0.60202819311331534635
1.93750000000000000000, 	 1555.94728720885632355930, 	 0.01304499066657398114, 	 -0.04094799126234320574, 	 -0.06292253545906791035, 	 -0.09289238278943558191, 	 -0.13427848745396006591, 	 -0.18923097566895219490, 	 -0.42148767230240269388, 	 -0.60944803393848689943
1.96250000000000013323, 	 1566.36574561871771038568, 	 0.04247161543082162566, 	 -0.04151066776818322646, 	 -0.06389614386897568554, 	 -0.09431526144331185690, 	 -0.13626473581148562664, 	 -0.19195995931882597896, 	 -0.42681288410171319692, 	 -0.61691174195703657457
1.98750000000000004441, 	 1576.54827075957200577250, 	 0.09081398963410028391, 	 -0.04208632464956286318, 	 -0.06487523339705346392, 	 -0.09573965080923729776, 	 -0.13825643993761282946, 	 -0.19469785696387006957, 	 -0.43214246407638295944, 	 -0.62448410465874282238
2.01250000000000017764, 	 1586.51790680381714082614, 	 0.16880702662028645999, 	 -0.04267776144023581464, 	 -0.06585861692034490622, 	 -0.09716468733483234199, 	 -0.14025459270130472000, 	 -0.19744157259745623301, 	 -0.43747611868285435355, 	 -0.63228429416778852978
2.03750000000000008882, 	 1596.28318610308247116336, 	 0.29233271254304210585, 	 -0.04325768533359899970, 	 -0.06684798575678639609, 	 -0.09859002804133636111, 	 -0.14226085928040285711, 	 -0.20018914283039696000, 	 -0.44280871115893344347, 	 -0.64052553179312454734
2.06250000000000000000, 	 1605.83235864682387727953, 	 0.48437464165674559702, 	 -0.04380837819751193241, 	 -0.06784377407444076857, 	 -0.10001662284974191519, 	 -0.14427729446079076703, 	 -0.20294127035683423577, 	 -0.44813326411695730833, 	 -0.64958908574075180375
2.08749999999999991118, 	 1615.13772430920971601154, 	 0.77749048219085736822, 	 -0.04432395717006648583, 	 -0.06884379819010523482, 	 -0.10144746566955842315, 	 -0.14630652522826204098, 	 -0.20569998226203531355, 	 -0.45344774456863229384, 	 -0.65919973746186766306
2.11250000000000026645, 	 1624.16795159940670600918, 	 1.21672632760215937431, 	 -0.04480447473108654238, 	 -0.06984561287706118893, 	 -0.10288725064047654634, 	 -0.14835149364306882136, 	 -0.20846644911711528780, 	 -0.45875141701291016760, 	 -0.66796884253448285396
2.13750000000000017764, 	 1632.90247563778916628507, 	 1.86277588472079536075, 	 -0.04524344930023237177, 	 -0.07084855575119623772, 	 -0.10434090126554035338, 	 -0.15041453767040036116, 	 -0.21124182273502684071, 	 -0.46404447551801930594, 	 -0.67549147212973659204
2.16250000000000008882, 	 1641.34122578817823523423, 	 2.79512978067193085252, 	 -0.04560272641307341196, 	 -0.07185389507011868959, 	 -0.10581188088023196769, 	 -0.15249638964964221111, 	 -0.21402780261692722075, 	 -0.46932752767902335966, 	 -0.68181408734019022244
2.18750000000000000000, 	 1649.50529009006777414470, 	 4.11485969814561602931, 	 -0.04580961374006783937, 	 -0.07286315984748252539, 	 -0.10730122020243329506, 	 -0.15459562285790628966, 	 -0.21682500492431000527, 	 -0.47460130436981129431, 	 -0.68501866234429564795
2.21249999999999991118, 	 1657.42829167370769027912, 	 5.94652960094925564505, 	 -0.04573099834254698570, 	 -0.07387718182575885029, 	 -0.10880739959157537111, 	 -0.15670870959498386932, 	 -0.21963281712472204621, 	 -0.47986672903934585177, 	 -0.68497773811365070262
2.23750000000000026645, 	 1665.14224017667174848611, 	 8.43861448304127037545, 	 -0.04525230170396212642, 	 -0.07489716441625381138, 	 -0.11032690512942844308, 	 -0.15883050337381138251, 	 -0.22245031604270687486, 	 -0.48512498981340201887, 	 -0.68024849423644351276
2.26250000000000017764, 	 1672.66379121052023037919, 	 11.76173256064253003217, 	 -0.04414707865535504039, 	 -0.07592554981066369779, 	 -0.11185540538514918141, 	 -0.16095437275109067410, 	 -0.22527711958289248217, 	 -0.49037755435952873340, 	 -0.66506630465649663186
2.28750000000000008882, 	 1679.98634644358594414371, 	 16.10402550857707737464, 	 -0.04198401672771828741, 	 -0.07696498745851870771, 	 -0.11338914145045528303, 	 -0.16307693898652206310, 	 -0.22811396745737144709, 	 -0.49562613204966576852, 	 -0.62984431221186454319
2.31250000000000000000, 	 1687.08093638800482949591, 	 21.66334556053698534583, 	 -0.03800462609273572157, 	 -0.07801589020166722899, 	 -0.11492588585065334483, 	 -0.16520077457835186108, 	 -0.23096223906494267597, 	 -0.50087250218770384969, 	 -0.55766010002912513865
2.33749999999999991118, 	 1693.90531818143244890962, 	 28.63646256813213142323, 	 -0.03098951360568005103, 	 -0.07907578358086279902, 	 -0.11646524331501316440, 	 -0.16732919318123243291, 	 -0.23382345408828561495, 	 -0.50611817194994823677, 	 -0.41859415451504572436
2.36250000000000026645, 	 1700.41785471311027322372, 	 37.20598466902472978290, 	 -0.01908289641724351254, 	 -0.08014266453386029165, 	 -0.11800856626647832082, 	 -0.16946790627872845847, 	 -0.23669922244834679104, 	 -0.51136454060801017629, 	 -0.15981939923499907663
2.38750000000000017764, 	 1706.59123159117098111892, 	 47.52604469419589605650, 	 0.00054019059116355676, 	 -0.08121741836351067945, 	 -0.11955879676459188476, 	 -0.17162465780303795548, 	 -0.23959102447574015526, 	 -0.51661345863846719340, 	 0.31169745233245499394
2.41250000000000008882, 	 1712.42152672942961544322, 	 59.70819494488844014768, 	 0.03221733221535653946, 	 -0.08230123196126931662, 	 -0.12112002627816254030, 	 -0.17380680544650906061, 	 -0.24249950198420006098, 	 -0.52186598688330432250, 	 1.15929907756582428746
2.43750000000000000000, 	 1717.92994447466412566428, 	 73.80922670790167217092, 	 0.08251269431338485727, 	 -0.08339315793393932419, 	 -0.12269612562507853371, 	 -0.17601816698487060542, 	 -0.24542406178542416906, 	 -0.52712288543536400809, 	 2.66886561414252154734
2.46250000000000035527, 	 1723.15703895675369494711, 	 89.82257900681223361516, 	 0.16107752666693850307, 	 -0.08449177601292179318, 	 -0.12428871686770057159, 	 -0.17825712854862771350, 	 -0.24836338301810478857, 	 -0.53238469250684361533, 	 5.33890520857208450423
2.48750000000000026645, 	 1728.15143968945653796254, 	 107.67470489125071253511, 	 0.28174739834097145552, 	 -0.08559621453315779949, 	 -0.12589637182098342705, 	 -0.18051770790750068518, 	 -0.25131621720210756132, 	 -0.53765173873367522184, 	 10.03451222497860761962
2.51250000000000017764, 	 1732.95652621019439720840, 	 127.22699653380212225784, 	 0.46401776303149427916, 	 -0.08670521302625208704, 	 -0.12751600640728749658, 	 -0.18278887145434957739, 	 -0.25428172067016641122, 	 -0.54292181168261655078, 	 18.24598389807130871532
2.53750000000000008882, 	 1737.59857408718062288244, 	 148.28290292759351132190, 	 0.73491690581583957176, 	 -0.08781727221069736411, 	 -0.12914465343747738579, 	 -0.18505175504718437973, 	 -0.25725941224655818340, 	 -0.54818706786854187740, 	 32.50961973052157105712
