#t [s],	 res[A],	 res[Q] 
6.16550000000000064659 ,	 0.00002453058588716804 ,	 0.00065662279913946211 
6.16659999999999985931 ,	 0.00002453058588716804 ,	 0.00065662279913946211 
6.16769999999999996021 ,	 0.00002453058588716804 ,	 0.00065662279913946211 
6.16880000000000006111 ,	 0.00002453058588716804 ,	 0.00065662279913946211 
6.16990000000000016200 ,	 0.00002453058588716804 ,	 0.00065662279913946211 
6.17100000000000026290 ,	 0.00002453058588716804 ,	 0.00065662279913946211 
6.17210000000000036380 ,	 0.00002453058588716804 ,	 0.00065662279913946211 
6.17320000000000046469 ,	 0.00002453058588716804 ,	 0.00065662279913946211 
6.17430000000000056559 ,	 0.00002453058588716804 ,	 0.00065662279913946211 
6.17540000000000066649 ,	 0.00002453058588716804 ,	 0.00065662279913946211 
6.17649999999999987921 ,	 0.00002453058588716804 ,	 0.00065662279913946211 
6.17759999999999998010 ,	 0.00002453058588716804 ,	 0.00065662279913946211 
6.17870000000000008100 ,	 0.00002453058588716804 ,	 0.00065662279913946211 
6.17980000000000018190 ,	 0.00002453058588716804 ,	 0.00065662279913946211 
6.18090000000000028280 ,	 0.00002453058588716804 ,	 0.00065662279913946211 
6.18200000000000038369 ,	 0.00002453058588716804 ,	 0.00065662279913946211 
6.18310000000000048459 ,	 0.00002453058588716804 ,	 0.00065662279913946211 
6.18420000000000058549 ,	 0.00002453058588716804 ,	 0.00065662279913946211 
6.18530000000000068638 ,	 0.00002453058588716804 ,	 0.00065662279913946211 
6.18639999999999989910 ,	 0.00002453058588716804 ,	 0.00065662279913946211 
6.18750000000000000000 ,	 0.00002453058588716804 ,	 0.00065662279913946211 
6.18860000000000010090 ,	 0.00002453058588716804 ,	 0.00065662279913946211 
6.18970000000000020179 ,	 0.00002453058588716804 ,	 0.00065662279913946211 
6.19080000000000030269 ,	 0.00002453058588716804 ,	 0.00065662279913946211 
6.19190000000000040359 ,	 0.00002453058588716804 ,	 0.00065662279913946211 
6.19300000000000050449 ,	 0.00002453058588716804 ,	 0.00065662279913946211 
6.19410000000000060538 ,	 0.00002453058588716804 ,	 0.00065662279913946211 
6.19520000000000070628 ,	 0.00002453058588716804 ,	 0.00065662279913946211 
6.19629999999999991900 ,	 0.00002453058588716804 ,	 0.00065662279913946211 
6.19740000000000001990 ,	 0.00002453058588716804 ,	 0.00065662279913946211 
6.19850000000000012079 ,	 0.00002453058588716804 ,	 0.00065662279913946211 
6.19960000000000022169 ,	 0.00002453058588716804 ,	 0.00065662279913946211 
6.20070000000000032259 ,	 0.00002453058588716804 ,	 0.00065662279913946211 
6.20180000000000042348 ,	 0.00002453058588716804 ,	 0.00065662279913946211 
6.20290000000000052438 ,	 0.00002453058588716804 ,	 0.00065662279913946211 
6.20400000000000062528 ,	 0.00002453058588716804 ,	 0.00065662279913946211 
6.20510000000000072617 ,	 0.00002453058588716804 ,	 0.00065662279913946211 
6.20619999999999993889 ,	 0.00002453058588716804 ,	 0.00065662279913946211 
6.20730000000000003979 ,	 0.00002453058588716804 ,	 0.00065662279913946211 
6.20840000000000014069 ,	 0.00002453058588716804 ,	 0.00065662279913946211 
6.20950000000000024158 ,	 0.00002453058588716804 ,	 0.00065662279913946211 
6.21060000000000034248 ,	 0.00002453058588716804 ,	 0.00065662279913946211 
6.21170000000000044338 ,	 0.00002453058588716804 ,	 0.00065662279913946211 
6.21280000000000054428 ,	 0.00002453058588716804 ,	 0.00065662279913946211 
6.21390000000000064517 ,	 0.00002453058588716804 ,	 0.00065662279913946211 
6.21499999999999985789 ,	 0.00002453058588716804 ,	 0.00065662279913946211 
6.21609999999999995879 ,	 0.00002453058588716804 ,	 0.00065662279913946211 
6.21720000000000005969 ,	 0.00002453058588716804 ,	 0.00065662279913946211 
6.21830000000000016058 ,	 0.00002453058588716804 ,	 0.00065662279913946211 
6.21940000000000026148 ,	 0.00002453058588716804 ,	 0.00065662279913946211 
6.22050000000000036238 ,	 0.00002453058588716804 ,	 0.00065662279913946211 
6.22160000000000046327 ,	 0.00002453058588716804 ,	 0.00065662279913946211 
6.22270000000000056417 ,	 0.00002453058588716804 ,	 0.00065662279913946211 
6.22380000000000066507 ,	 0.00002453058588716804 ,	 0.00065662279913946211 
6.22489999999999987779 ,	 0.00002521322429452421 ,	 0.00045239500177814542 
6.22599999999999997868 ,	 0.00002521322429452421 ,	 0.00045239500177814542 
6.22710000000000007958 ,	 0.00002521322429452421 ,	 0.00045239500177814542 
6.22820000000000018048 ,	 0.00002521322429452421 ,	 0.00045239500177814542 
6.22930000000000028137 ,	 0.00002521322429452421 ,	 0.00045239500177814542 
6.23040000000000038227 ,	 0.00002521322429452421 ,	 0.00045239500177814542 
6.23150000000000048317 ,	 0.00002521322429452421 ,	 0.00045239500177814542 
6.23260000000000058407 ,	 0.00002521322429452421 ,	 0.00045239500177814542 
6.23370000000000068496 ,	 0.00002521322429452421 ,	 0.00045239500177814542 
6.23479999999999989768 ,	 0.00002521322429452421 ,	 0.00045239500177814542 
6.23589999999999999858 ,	 0.00002521322429452421 ,	 0.00045239500177814542 
6.23700000000000009948 ,	 0.00002521322429452421 ,	 0.00045239500177814542 
6.23810000000000020037 ,	 0.00002521322429452421 ,	 0.00045239500177814542 
6.23920000000000030127 ,	 0.00002521322429452421 ,	 0.00045239500177814542 
6.24030000000000040217 ,	 0.00002521322429452421 ,	 0.00045239500177814542 
6.24140000000000050306 ,	 0.00002521322429452421 ,	 0.00045239500177814542 
6.24250000000000060396 ,	 0.00002521322429452421 ,	 0.00045239500177814542 
6.24360000000000070486 ,	 0.00002521322429452421 ,	 0.00045239500177814542 
6.24469999999999991758 ,	 0.00002521322429452421 ,	 0.00045239500177814542 
6.24580000000000001847 ,	 0.00002521322429452421 ,	 0.00045239500177814542 
6.24690000000000011937 ,	 0.00002521322429452421 ,	 0.00045239500177814542 
6.24800000000000022027 ,	 0.00002521322429452421 ,	 0.00045239500177814542 
6.24910000000000032117 ,	 0.00002521322429452421 ,	 0.00045239500177814542 
6.25020000000000042206 ,	 0.00002521322429452421 ,	 0.00045239500177814542 
6.25130000000000052296 ,	 0.00002521322429452421 ,	 0.00045239500177814542 
6.25240000000000062386 ,	 0.00002521322429452421 ,	 0.00045239500177814542 
6.25350000000000072475 ,	 0.00002521322429452421 ,	 0.00045239500177814542 
6.25459999999999993747 ,	 0.00002521322429452421 ,	 0.00045239500177814542 
6.25570000000000003837 ,	 0.00002521322429452421 ,	 0.00045239500177814542 
6.25680000000000013927 ,	 0.00002521322429452421 ,	 0.00045239500177814542 
6.25790000000000024016 ,	 0.00002521322429452421 ,	 0.00045239500177814542 
6.25900000000000034106 ,	 0.00002521322429452421 ,	 0.00045239500177814542 
6.26010000000000044196 ,	 0.00002521322429452421 ,	 0.00045239500177814542 
6.26120000000000054285 ,	 0.00002521322429452421 ,	 0.00045239500177814542 
6.26230000000000064375 ,	 0.00002521322429452421 ,	 0.00045239500177814542 
6.26339999999999985647 ,	 0.00002521322429452421 ,	 0.00045239500177814542 
6.26449999999999995737 ,	 0.00002521322429452421 ,	 0.00045239500177814542 
6.26560000000000005826 ,	 0.00002521322429452421 ,	 0.00045239500177814542 
6.26670000000000015916 ,	 0.00002521322429452421 ,	 0.00045239500177814542 
6.26780000000000026006 ,	 0.00002521322429452421 ,	 0.00045239500177814542 
6.26890000000000036096 ,	 0.00002521322429452421 ,	 0.00045239500177814542 
6.27000000000000046185 ,	 0.00002521322429452421 ,	 0.00045239500177814542 
6.27110000000000056275 ,	 0.00002521322429452421 ,	 0.00045239500177814542 
6.27220000000000066365 ,	 0.00002521322429452421 ,	 0.00045239500177814542 
6.27329999999999987637 ,	 0.00002521322429452421 ,	 0.00045239500177814542 
6.27439999999999997726 ,	 0.00002521322429452421 ,	 0.00045239500177814542 
6.27550000000000007816 ,	 0.00002521322429452421 ,	 0.00045239500177814542 
6.27660000000000017906 ,	 0.00002521322429452421 ,	 0.00045239500177814542 
6.27770000000000027995 ,	 0.00002521322429452421 ,	 0.00045239500177814542 
6.27880000000000038085 ,	 0.00002521322429452421 ,	 0.00045239500177814542 
6.27990000000000048175 ,	 0.00002521322429452421 ,	 0.00045239500177814542 
6.28100000000000058265 ,	 0.00002521322429452421 ,	 0.00045239500177814542 
6.28210000000000068354 ,	 0.00002521322429452421 ,	 0.00045239500177814542 
6.28319999999999989626 ,	 0.00002521322429452421 ,	 0.00045239500177814542 
6.28429999999999999716 ,	 0.00002521322429452421 ,	 0.00045239500177814542 
6.28540000000000009805 ,	 0.00002521322429452421 ,	 0.00045239500177814542 
6.28650000000000019895 ,	 0.00002521322429452421 ,	 0.00045239500177814542 
6.28760000000000029985 ,	 0.00002521322429452421 ,	 0.00045239500177814542 
6.28870000000000040075 ,	 0.00002521322429452421 ,	 0.00045239500177814542 
6.28980000000000050164 ,	 0.00002521322429452421 ,	 0.00045239500177814542 
6.29090000000000060254 ,	 0.00002521322429452421 ,	 0.00045239500177814542 
6.29200000000000070344 ,	 0.00002521322429452421 ,	 0.00045239500177814542 
6.29309999999999991616 ,	 0.00002693069758923619 ,	 0.00308231330481810147 
6.29420000000000001705 ,	 0.00002693069758923619 ,	 0.00308231330481810147 
6.29530000000000011795 ,	 0.00002693069758923619 ,	 0.00308231330481810147 
6.29640000000000021885 ,	 0.00002693069758923619 ,	 0.00308231330481810147 
6.29750000000000031974 ,	 0.00002693069758923619 ,	 0.00308231330481810147 
6.29860000000000042064 ,	 0.00002693069758923619 ,	 0.00308231330481810147 
6.29970000000000052154 ,	 0.00002693069758923619 ,	 0.00308231330481810147 
6.30080000000000062244 ,	 0.00002693069758923619 ,	 0.00308231330481810147 
6.30190000000000072333 ,	 0.00002693069758923619 ,	 0.00308231330481810147 
6.30299999999999993605 ,	 0.00002693069758923619 ,	 0.00308231330481810147 
6.30410000000000003695 ,	 0.00002693069758923619 ,	 0.00308231330481810147 
6.30520000000000013785 ,	 0.00002693069758923619 ,	 0.00308231330481810147 
6.30630000000000023874 ,	 0.00002693069758923619 ,	 0.00308231330481810147 
6.30740000000000033964 ,	 0.00002693069758923619 ,	 0.00308231330481810147 
6.30850000000000044054 ,	 0.00002693069758923619 ,	 0.00308231330481810147 
6.30960000000000054143 ,	 0.00002693069758923619 ,	 0.00308231330481810147 
6.31070000000000064233 ,	 0.00002693069758923619 ,	 0.00308231330481810147 
6.31180000000000074323 ,	 0.00002693069758923619 ,	 0.00308231330481810147 
6.31289999999999995595 ,	 0.00002693069758923619 ,	 0.00308231330481810147 
6.31400000000000005684 ,	 0.00002693069758923619 ,	 0.00308231330481810147 
6.31510000000000015774 ,	 0.00002693069758923619 ,	 0.00308231330481810147 
6.31620000000000025864 ,	 0.00002693069758923619 ,	 0.00308231330481810147 
6.31730000000000035953 ,	 0.00002693069758923619 ,	 0.00308231330481810147 
6.31840000000000046043 ,	 0.00002693069758923619 ,	 0.00308231330481810147 
6.31950000000000056133 ,	 0.00002693069758923619 ,	 0.00308231330481810147 
6.32060000000000066223 ,	 0.00002693069758923619 ,	 0.00308231330481810147 
6.32169999999999987494 ,	 0.00002693069758923619 ,	 0.00308231330481810147 
6.32279999999999997584 ,	 0.00002693069758923619 ,	 0.00308231330481810147 
6.32390000000000007674 ,	 0.00002693069758923619 ,	 0.00308231330481810147 
6.32500000000000017764 ,	 0.00002693069758923619 ,	 0.00308231330481810147 
6.32610000000000027853 ,	 0.00002693069758923619 ,	 0.00308231330481810147 
6.32720000000000037943 ,	 0.00002693069758923619 ,	 0.00308231330481810147 
6.32830000000000048033 ,	 0.00002693069758923619 ,	 0.00308231330481810147 
6.32940000000000058122 ,	 0.00002693069758923619 ,	 0.00308231330481810147 
6.33050000000000068212 ,	 0.00002693069758923619 ,	 0.00308231330481810147 
6.33159999999999989484 ,	 0.00002693069758923619 ,	 0.00308231330481810147 
6.33269999999999999574 ,	 0.00002693069758923619 ,	 0.00308231330481810147 
6.33380000000000009663 ,	 0.00002693069758923619 ,	 0.00308231330481810147 
6.33490000000000019753 ,	 0.00002693069758923619 ,	 0.00308231330481810147 
6.33600000000000029843 ,	 0.00002693069758923619 ,	 0.00308231330481810147 
6.33710000000000039933 ,	 0.00002693069758923619 ,	 0.00308231330481810147 
6.33820000000000050022 ,	 0.00002693069758923619 ,	 0.00308231330481810147 
6.33930000000000060112 ,	 0.00002693069758923619 ,	 0.00308231330481810147 
6.34040000000000070202 ,	 0.00002693069758923619 ,	 0.00308231330481810147 
6.34149999999999991473 ,	 0.00002693069758923619 ,	 0.00308231330481810147 
6.34260000000000001563 ,	 0.00002693069758923619 ,	 0.00308231330481810147 
6.34370000000000011653 ,	 0.00002693069758923619 ,	 0.00308231330481810147 
6.34480000000000021743 ,	 0.00002693069758923619 ,	 0.00308231330481810147 
6.34590000000000031832 ,	 0.00002693069758923619 ,	 0.00308231330481810147 
6.34700000000000041922 ,	 0.00002693069758923619 ,	 0.00308231330481810147 
6.34810000000000052012 ,	 0.00002693069758923619 ,	 0.00308231330481810147 
6.34920000000000062101 ,	 0.00002693069758923619 ,	 0.00308231330481810147 
6.35030000000000072191 ,	 0.00002693069758923619 ,	 0.00308231330481810147 
6.35139999999999993463 ,	 0.00002693069758923619 ,	 0.00308231330481810147 
6.35250000000000003553 ,	 0.00002693069758923619 ,	 0.00308231330481810147 
6.35360000000000013642 ,	 0.00002693069758923619 ,	 0.00308231330481810147 
